ds_id,att_name,distinct_count_with_nan,distinct_count_without_nan,type,n,count,distinct_count,n_unique,p_missing,n_missing,is_unique,mode,p_unique,memory_size,mean,std,variance,min,max,kurtosis,skewness,sum,mad,n_zeros,p_infinite,n_infinite,range,5%,25%,50%,75%,95%,iqr,cv,p_zeros
1038,attr249,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,83.30276816608996,105.3197968919951,11092.259617371099,0.0,255.0,-1.2816161776401953,0.7102099722932712,288894.0,0.0,1756,0.0,0,255.0,0.0,0.0,0.0,201.0,254.0,201.0,1.26430128566685,0.5063437139561707
1038,attr250,160,160,Variable.TYPE_NUM,3468,3468,160,160,0.0,0,False,0.0,0.0461361014994233,27744,16.95069204152249,56.71720915004166,3216.84181376957,0.0,255.0,10.182960609950422,3.389457532572688,58785.0,0.0,3107,0.0,0,255.0,0.0,0.0,0.0,0.0,184.29999999999927,0.0,3.3460114201300417,0.8959054209919262
1038,attr251,256,256,Variable.TYPE_NUM,3468,3468,256,256,0.0,0,False,0.0,0.07381776239907728,27744,130.89648212226066,109.79956545323144,12055.944573718456,0.0,255.0,-1.7624759182069045,-0.07408610895062778,453949.0,113.0,1022,0.0,0,255.0,0.0,0.0,140.0,252.0,254.0,252.0,0.8388274739933487,0.2946943483275663
1038,attr252,234,234,Variable.TYPE_NUM,3468,3468,234,234,0.0,0,False,0.0,0.06747404844290658,27744,53.19088811995386,92.93031035177945,8636.042582078047,0.0,255.0,0.2509663184907889,1.4174295257866658,184466.0,0.0,2318,0.0,0,255.0,0.0,0.0,0.0,64.0,253.0,64.0,1.7471095827955891,0.668396770472895
1038,attr253,34,34,Variable.TYPE_NUM,3468,3468,34,34,0.0,0,False,0.0,0.00980392156862745,27744,1.4405997693194925,16.9487832255701,287.26125282736643,0.0,255.0,175.21976627437098,13.016393368586515,4996.0,0.0,3430,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76508811574802,0.989042675893887
1038,attr254,223,223,Variable.TYPE_NUM,3468,3468,223,223,0.0,0,False,0.0,0.06430219146482122,27744,42.260092272202996,84.46980744276324,7135.1483694175,0.0,255.0,1.374950832188477,1.7516811703427868,146558.0,0.0,2576,0.0,0,255.0,0.0,0.0,0.0,9.0,253.0,9.0,1.9988079273154855,0.7427912341407151
1038,attr255,243,243,Variable.TYPE_NUM,3468,3468,243,243,0.0,0,False,0.0,0.07006920415224914,27744,62.42964244521338,98.64104575641633,9730.05590791942,0.0,255.0,-0.44946677220836495,1.1596289403583284,216506.0,0.0,2202,0.0,0,255.0,0.0,0.0,0.0,118.0,253.0,118.0,1.5800354109505133,0.6349480968858131
1038,attr256,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,91.00144175317186,109.33598650157256,11954.357944272058,0.0,255.0,-1.4927133021240924,0.5710892645761497,315593.0,0.0,1739,0.0,0,255.0,0.0,0.0,0.0,230.25,254.0,230.25,1.201475321656227,0.501441753171857
1038,attr257,197,197,Variable.TYPE_NUM,3468,3468,197,197,0.0,0,False,0.0,0.05680507497116494,27744,28.702133794694348,72.12508624482507,5202.028065823455,0.0,255.0,4.2983430982452315,2.4221644906929183,99539.0,0.0,2831,0.0,0,255.0,0.0,0.0,0.0,0.0,252.0,0.0,2.5128823787365087,0.816320645905421
1038,attr258,240,240,Variable.TYPE_NUM,3468,3468,240,240,0.0,0,False,0.0,0.06920415224913495,27744,65.30363321799308,99.19819203016792,9840.281302054069,0.0,255.0,-0.5724064294598086,1.0962806416679438,226473.0,0.0,2110,0.0,0,255.0,0.0,0.0,0.0,131.25,253.0,131.25,1.5190302153485065,0.6084198385236448
1038,attr259,254,254,Variable.TYPE_NUM,3468,3468,254,254,0.0,0,False,0.0,0.07324106113033449,27744,116.78748558246828,110.72609607559284,12260.268352141415,0.0,255.0,-1.771454182014965,0.13470631049076554,405019.0,100.0,1257,0.0,0,255.0,0.0,0.0,100.0,252.0,254.0,252.0,0.9480989810111524,0.3624567474048443
1038,attr260,250,250,Variable.TYPE_NUM,3468,3468,250,250,0.0,0,False,0.0,0.07208765859284891,27744,124.46251441753172,112.02302614531294,12549.158386753466,0.0,255.0,-1.8056154353297196,0.006128834396304761,431636.0,125.0,1221,0.0,0,255.0,0.0,0.0,128.0,252.0,254.0,252.0,0.9000543390077409,0.35207612456747406
1038,attr261,216,216,Variable.TYPE_NUM,3468,3468,216,216,0.0,0,False,0.0,0.06228373702422145,27744,39.23471741637832,83.73415315728532,7011.408404967715,0.0,255.0,1.8000712010866224,1.8792105081297665,136066.0,0.0,2684,0.0,0,255.0,0.0,0.0,0.0,0.0,253.0,0.0,2.1341851979882227,0.7739331026528259
1038,attr262,142,142,Variable.TYPE_NUM,3468,3468,142,142,0.0,0,False,0.0,0.040945790080738176,27744,12.312283737024222,48.450524860992815,2347.453359305683,0.0,255.0,16.30665918759332,4.155481917221705,42699.0,0.0,3174,0.0,0,255.0,0.0,0.0,0.0,0.0,113.0,0.0,3.9351371277529466,0.9152249134948097
1038,attr263,252,252,Variable.TYPE_NUM,3468,3468,252,252,0.0,0,False,0.0,0.0726643598615917,27744,118.59832756632065,112.10605154362807,12567.766792702592,0.0,255.0,-1.7964692144122045,0.10514682136037937,411299.0,108.0,1306,0.0,0,255.0,0.0,0.0,108.0,252.0,254.0,252.0,0.9452582835195372,0.37658592848904265
1038,attr264,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,124.04642445213379,112.57235794454111,12672.53577319389,0.0,255.0,-1.8105300629492491,0.020599393001277083,430193.0,126.0,1231,0.0,0,255.0,0.0,0.0,127.0,252.0,254.0,252.0,0.9075018360402624,0.354959630911188
1038,attr265,156,156,Variable.TYPE_NUM,3468,3468,156,156,0.0,0,False,0.0,0.04498269896193772,27744,14.35524798154556,52.889745332860954,2797.325161374887,0.0,255.0,13.131548942459142,3.7930579029935174,49784.0,0.0,3154,0.0,0,255.0,0.0,0.0,0.0,0.0,150.9499999999989,0.0,3.684349124505098,0.9094579008073818
1038,attr266,205,205,Variable.TYPE_NUM,3468,3468,205,205,0.0,0,False,0.0,0.0591118800461361,27744,33.71078431372549,78.38568994304586,6144.3163878473215,0.0,255.0,2.885956712882632,2.1398865729385084,116909.0,0.0,2764,0.0,0,255.0,0.0,0.0,0.0,0.0,253.0,0.0,2.3252407660871537,0.7970011534025375
1038,attr267,250,250,Variable.TYPE_NUM,3468,3468,250,250,0.0,0,False,0.0,0.07208765859284891,27744,132.48615916955018,111.35619167161504,12400.201423605466,0.0,255.0,-1.7859513724868894,-0.1057411310344117,459462.0,102.5,1056,0.0,0,255.0,0.0,0.0,151.5,253.0,254.0,253.0,0.8405118872010328,0.3044982698961938
1038,attr268,247,247,Variable.TYPE_NUM,3468,3468,247,247,0.0,0,False,0.0,0.07122260668973472,27744,82.81805074971165,107.22737741486276,11497.71046726942,0.0,255.0,-1.3014960358083094,0.7180639251027414,287213.0,0.0,1883,0.0,0,255.0,0.0,0.0,0.0,212.0,254.0,212.0,1.294734377882422,0.542964244521338
1038,attr269,60,60,Variable.TYPE_NUM,3468,3468,60,60,0.0,0,False,0.0,0.01730103806228374,27744,3.1046712802768166,24.097131853772478,580.6717635780961,0.0,254.0,77.60297453161658,8.651519034601112,10767.0,0.0,3387,0.0,0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,7.761572700741428,0.976643598615917
1038,attr270,162,162,Variable.TYPE_NUM,3468,3468,162,162,0.0,0,False,0.0,0.04671280276816609,27744,16.347750865051903,56.431019307979106,3184.459940137511,0.0,255.0,10.880454730424171,3.5000836742212837,56694.0,0.0,3121,0.0,0,255.0,0.0,0.0,0.0,0.0,191.0,0.0,3.4519133410955574,0.8999423298731257
1038,attr271,248,248,Variable.TYPE_NUM,3468,3468,248,248,0.0,0,False,0.0,0.07151095732410612,27744,95.01239907727798,108.21632298493903,11710.772560380643,0.0,255.0,-1.5419797204272685,0.4992639286781568,329503.0,25.0,1585,0.0,0,255.0,0.0,0.0,25.0,227.0,254.0,227.0,1.1389705347501191,0.45703575547866204
1038,attr272,80,80,Variable.TYPE_NUM,3468,3468,80,80,0.0,0,False,0.0,0.02306805074971165,27744,3.9798154555940024,27.289560276965815,744.7201001101505,0.0,255.0,63.25059415354427,7.838409444604013,13802.0,0.0,3351,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,6.856991380996772,0.9662629757785467
1038,attr273,216,216,Variable.TYPE_NUM,3468,3468,216,216,0.0,0,False,0.0,0.06228373702422145,27744,37.64907727797001,81.10943642368488,6578.740676967779,0.0,255.0,2.186400663149811,1.9655814015574655,130567.0,0.0,2629,0.0,0,255.0,0.0,0.0,0.0,0.0,253.0,0.0,2.1543538988974182,0.7580738177623991
1038,attr274,254,254,Variable.TYPE_NUM,3468,3468,254,254,0.0,0,False,0.0,0.07324106113033449,27744,119.76326412918108,110.81121888205601,12279.126230126925,0.0,255.0,-1.7852802173045461,0.09549576435225975,415339.0,108.0,1173,0.0,0,255.0,0.0,0.0,108.0,252.0,254.0,252.0,0.9252521604832926,0.3382352941176471
1038,attr275,180,180,Variable.TYPE_NUM,3468,3468,180,180,0.0,0,False,0.0,0.05190311418685121,27744,22.0161476355248,64.6572001565424,4180.553532083187,0.0,255.0,6.946387713742785,2.905940162924912,76352.0,0.0,2994,0.0,0,255.0,0.0,0.0,0.0,0.0,240.64999999999964,0.0,2.936808075006405,0.8633217993079585
1038,attr276,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,79.08737024221453,103.72937505707232,10759.783249730777,0.0,255.0,-1.1546153589058454,0.7878279416416311,274275.0,0.0,1830,0.0,0,255.0,0.0,0.0,0.0,187.0,254.0,187.0,1.3115795194528368,0.527681660899654
1038,attr277,33,33,Variable.TYPE_NUM,3468,3468,33,33,0.0,0,False,0.0,0.009515570934256055,27744,1.3166089965397925,15.550399682703887,241.81493029183716,0.0,254.0,203.04036793902603,13.80895832217419,4566.0,0.0,3429,0.0,0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,11.810947459399273,0.9887543252595156
1038,attr278,124,124,Variable.TYPE_NUM,3468,3468,124,124,0.0,0,False,0.0,0.03575547866205306,27744,8.68396770472895,40.26913219777696,1621.603007962037,0.0,255.0,25.53176127746708,5.087165757538918,30116.0,0.0,3232,0.0,0,255.0,0.0,0.0,0.0,0.0,38.0,0.0,4.637181247904453,0.9319492502883506
1038,attr279,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,93.96424452133795,108.88369988152763,11855.66009989058,0.0,255.0,-1.530999136656358,0.5224069903931262,325868.0,17.0,1644,0.0,0,255.0,0.0,0.0,17.0,230.0,254.0,230.0,1.1587780057849737,0.4740484429065744
1038,attr280,251,251,Variable.TYPE_NUM,3468,3468,251,251,0.0,0,False,0.0,0.0723760092272203,27744,91.60524798154556,108.76546213143298,11829.925752664183,0.0,255.0,-1.499727681618377,0.5609796814704721,317687.0,9.0,1690,0.0,0,255.0,0.0,0.0,9.0,226.0,254.0,226.0,1.1873278499649327,0.4873125720876586
1038,attr281,91,91,Variable.TYPE_NUM,3468,3468,91,91,0.0,0,False,0.0,0.026239907727797,27744,5.253748558246828,31.219990846561767,974.6878284594006,0.0,255.0,45.66027816012622,6.683201133520861,18220.0,0.0,3319,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942421967940517,0.957035755478662
1038,attr282,232,232,Variable.TYPE_NUM,3468,3468,232,232,0.0,0,False,0.0,0.06689734717416378,27744,37.42214532871972,80.09522379213212,6415.244874311727,0.0,255.0,2.1397983462201853,1.9468247711196538,129780.0,0.0,2641,0.0,0,255.0,0.0,0.0,0.0,0.0,253.0,0.0,2.140316197496642,0.7615340253748558
1038,attr283,252,252,Variable.TYPE_NUM,3468,3468,252,252,0.0,0,False,0.0,0.0726643598615917,27744,102.25547866205305,111.00706594325206,12322.56868932951,0.0,255.0,-1.6756641477371101,0.3734421680358611,354622.0,39.0,1542,0.0,0,255.0,0.0,0.0,39.0,245.0,254.0,245.0,1.085585509898422,0.444636678200692
1038,attr284,164,164,Variable.TYPE_NUM,3468,3468,164,164,0.0,0,False,0.0,0.04728950403690888,27744,14.633794694348328,52.11885121742756,2716.3746522243505,0.0,255.0,12.931473903624294,3.745468261170269,50750.0,0.0,3097,0.0,0,255.0,0.0,0.0,0.0,0.0,150.29999999999927,0.0,3.5615404142273652,0.8930219146482122
1038,attr285,241,241,Variable.TYPE_NUM,3468,3468,241,241,0.0,0,False,0.0,0.06949250288350635,27744,76.41262975778547,105.04327747789817,11034.090143298708,0.0,255.0,-1.0994762958740951,0.8451701182032727,264999.0,0.0,1990,0.0,0,255.0,0.0,0.0,0.0,191.0,253.0,191.0,1.3746847584079596,0.5738177623990772
1038,attr286,135,135,Variable.TYPE_NUM,3468,3468,135,135,0.0,0,False,0.0,0.03892733564013841,27744,13.824971164936564,52.19701743603281,2724.528629217513,0.0,255.0,13.918858321707196,3.895799964906953,47945.0,0.0,3160,0.0,0,255.0,0.0,0.0,0.0,0.0,133.9499999999989,0.0,3.775560673024544,0.9111880046136102
1038,attr287,254,254,Variable.TYPE_NUM,3468,3468,254,254,0.0,0,False,0.0,0.07324106113033449,27744,124.23529411764706,110.48253760770895,12206.391116238823,0.0,255.0,-1.7825139169298128,0.024783590201389753,430848.0,124.0,1129,0.0,0,255.0,0.0,0.0,124.0,252.0,254.0,252.0,0.88930072884993,0.3255478662053056
1038,attr288,254,254,Variable.TYPE_NUM,3468,3468,254,254,0.0,0,False,0.0,0.07324106113033449,27744,78.20040369088812,102.58838721069617,10524.37719049173,0.0,255.0,-1.0967348698696424,0.8133905143733687,271199.0,0.0,1785,0.0,0,255.0,0.0,0.0,0.0,182.0,254.0,182.0,1.3118651869907128,0.5147058823529411
1038,attr289,194,194,Variable.TYPE_NUM,3468,3468,194,194,0.0,0,False,0.0,0.05594002306805075,27744,21.419550173010382,62.444558749047275,3899.322917363216,0.0,255.0,7.217595752078152,2.938231109134001,74283.0,0.0,2947,0.0,0,255.0,0.0,0.0,0.0,0.0,218.64999999999964,0.0,2.9153067288840777,0.8497693194925029
1038,attr290,54,54,Variable.TYPE_NUM,3468,3468,54,54,0.0,0,False,0.0,0.015570934256055362,27744,2.205594002306805,19.669173357860902,386.87638058158507,0.0,254.0,106.7937803773514,10.071979466874643,7649.0,0.0,3405,0.0,0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,8.917857655257107,0.9818339100346021
1038,attr291,249,249,Variable.TYPE_NUM,3468,3468,249,249,0.0,0,False,0.0,0.07179930795847751,27744,104.709630911188,110.02459095075798,12105.410613881615,0.0,255.0,-1.6825471104619638,0.336154989763291,363133.0,57.0,1451,0.0,0,255.0,0.0,0.0,57.0,243.0,254.0,243.0,1.050759037094477,0.41839677047289503
1038,attr292,252,252,Variable.TYPE_NUM,3468,3468,252,252,0.0,0,False,0.0,0.0726643598615917,27744,82.62226066897347,105.61187816336862,11153.868809194217,0.0,255.0,-1.2555842968980773,0.7309062599893021,286534.0,0.0,1765,0.0,0,255.0,0.0,0.0,0.0,202.25,254.0,202.25,1.2782496788184383,0.5089388696655133
1038,attr293,240,240,Variable.TYPE_NUM,3468,3468,240,240,0.0,0,False,0.0,0.06920415224913495,27744,83.61303344867359,108.30184439048739,11729.289498381344,0.0,255.0,-1.3266145842796178,0.7120426882047118,289970.0,0.0,1874,0.0,0,255.0,0.0,0.0,0.0,217.25,254.0,217.25,1.2952746709873788,0.5403690888119954
1038,attr294,238,238,Variable.TYPE_NUM,3468,3468,238,238,0.0,0,False,0.0,0.06862745098039216,27744,59.44002306805075,96.53771286014751,9319.530004268288,0.0,255.0,-0.25034633054499444,1.2348041481267902,206138.0,0.0,2223,0.0,0,255.0,0.0,0.0,0.0,105.0,253.0,105.0,1.6241197071815558,0.6410034602076125
1038,attr295,168,168,Variable.TYPE_NUM,3468,3468,168,168,0.0,0,False,0.0,0.04844290657439446,27744,17.040369088811996,56.58115650049779,3201.4272709338234,0.0,255.0,10.645318950509795,3.4549325857319793,59096.0,0.0,3029,0.0,0,255.0,0.0,0.0,0.0,0.0,191.0,0.0,3.32041848422442,0.8734140715109573
1038,attr296,248,248,Variable.TYPE_NUM,3468,3468,248,248,0.0,0,False,0.0,0.07151095732410612,27744,88.82814302191464,108.30901210710616,11730.842103617268,0.0,255.0,-1.4470326783185,0.5995910059432942,308056.0,0.0,1776,0.0,0,255.0,0.0,0.0,0.0,219.0,254.0,219.0,1.2193096514511783,0.5121107266435986
1038,attr297,128,128,Variable.TYPE_NUM,3468,3468,128,128,0.0,0,False,0.0,0.03690888119953864,27744,9.44838523644752,42.23712970532952,1783.9751257448297,0.0,255.0,22.893576774683115,4.846868418736087,32767.0,0.0,3218,0.0,0,255.0,0.0,0.0,0.0,0.0,50.649999999999636,0.0,4.470301395247743,0.9279123414071511
1038,attr298,198,198,Variable.TYPE_NUM,3468,3468,198,198,0.0,0,False,0.0,0.05709342560553633,27744,25.367070357554788,67.30493124331093,4529.953769666811,0.0,255.0,5.480588005821554,2.634977185933124,87973.0,0.0,2864,0.0,0,255.0,0.0,0.0,0.0,0.0,244.0,0.0,2.6532402163368567,0.825836216839677
1038,attr299,252,252,Variable.TYPE_NUM,3468,3468,252,252,0.0,0,False,0.0,0.0726643598615917,27744,110.45386389850057,110.63239515821549,12239.526858443542,0.0,255.0,-1.73611080718664,0.24573417176818915,383054.0,73.0,1333,0.0,0,255.0,0.0,0.0,73.0,250.0,254.0,250.0,1.0016163423660667,0.38437139561707034
1038,attr300,253,253,Variable.TYPE_NUM,3468,3468,253,253,0.0,0,False,0.0,0.0729527104959631,27744,98.44232987312571,109.4558419113333,11980.581328518785,0.0,255.0,-1.605674009021772,0.44007885773301686,341398.0,31.0,1562,0.0,0,255.0,0.0,0.0,31.0,237.0,254.0,237.0,1.1118778075691829,0.45040369088811993
1038,attr301,242,242,Variable.TYPE_NUM,3468,3468,242,242,0.0,0,False,0.0,0.06978085351787774,27744,84.80103806228374,107.22781388990188,11497.804071607436,0.0,255.0,-1.3550825784266065,0.670435202445395,294090.0,0.0,1852,0.0,0,255.0,0.0,0.0,0.0,207.0,254.0,207.0,1.2644634587037291,0.5340253748558247
1038,attr302,193,193,Variable.TYPE_NUM,3468,3468,193,193,0.0,0,False,0.0,0.055651672433679356,27744,22.534602076124568,63.365370132516574,4015.170132030824,0.0,255.0,6.748687454420482,2.850635862713835,78150.0,0.0,2902,0.0,0,255.0,0.0,0.0,0.0,0.0,223.0,0.0,2.8119143137500635,0.8367935409457901
1038,attr303,251,251,Variable.TYPE_NUM,3468,3468,251,251,0.0,0,False,0.0,0.0723760092272203,27744,89.88321799307958,108.38171881084556,11746.596972393192,0.0,255.0,-1.4481878150527452,0.5984780978685164,311715.0,6.0,1702,0.0,0,255.0,0.0,0.0,6.0,227.25,254.0,227.25,1.2058059472146427,0.49077277970011535
1038,attr304,100,100,Variable.TYPE_NUM,3468,3468,100,100,0.0,0,False,0.0,0.02883506343713956,27744,7.038062283737024,37.00286074651761,1369.2117034261742,0.0,255.0,32.588083532523115,5.730638970138822,24408.0,0.0,3291,0.0,0,255.0,0.0,0.0,0.0,0.0,3.2999999999992724,0.0,5.257535278143358,0.948961937716263
1038,attr305,216,216,Variable.TYPE_NUM,3468,3468,216,216,0.0,0,False,0.0,0.06228373702422145,27744,39.30219146482122,83.1623654775836,6915.97903182719,0.0,255.0,1.8180040533990058,1.8792204410237041,136300.0,0.0,2649,0.0,0,255.0,0.0,0.0,0.0,0.0,253.0,0.0,2.115972732767865,0.763840830449827
1038,attr306,240,240,Variable.TYPE_NUM,3468,3468,240,240,0.0,0,False,0.0,0.06920415224913495,27744,79.40513264129181,106.53182999204233,11349.030801453411,0.0,255.0,-1.2141277522986424,0.7803260951324369,275377.0,0.0,1971,0.0,0,255.0,0.0,0.0,0.0,198.0,254.0,198.0,1.3416239788086979,0.5683391003460208
1038,attr307,89,89,Variable.TYPE_NUM,3468,3468,89,89,0.0,0,False,0.0,0.02566320645905421,27744,4.442618223760093,28.093192296810848,789.2274534255923,0.0,255.0,53.85382334498707,7.198884932706227,15407.0,0.0,3337,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32356661811774,0.9622260668973471
1038,attr308,194,194,Variable.TYPE_NUM,3468,3468,194,194,0.0,0,False,0.0,0.05594002306805075,27744,22.482122260668973,64.12883154522825,4112.507035356262,0.0,255.0,6.819597986079195,2.869618588341472,77968.0,0.0,2937,0.0,0,255.0,0.0,0.0,0.0,0.0,235.64999999999964,0.0,2.85243674069941,0.846885813148789
1038,attr309,150,150,Variable.TYPE_NUM,3468,3468,150,150,0.0,0,False,0.0,0.04325259515570934,27744,13.40282583621684,50.306600349642224,2530.754038738623,0.0,255.0,14.695374197171132,3.971394153500971,46481.0,0.0,3123,0.0,0,255.0,0.0,0.0,0.0,0.0,126.0,0.0,3.7534323704859887,0.9005190311418685
1038,attr310,112,112,Variable.TYPE_NUM,3468,3468,112,112,0.0,0,False,0.0,0.03229527104959631,27744,9.354671280276817,43.379317007328325,1881.7651440222842,0.0,255.0,22.477252314933114,4.84227656802197,32442.0,0.0,3266,0.0,0,255.0,0.0,0.0,0.0,0.0,32.0,0.0,4.637182398785976,0.941753171856978
1038,attr311,38,38,Variable.TYPE_NUM,3468,3468,38,38,0.0,0,False,0.0,0.010957324106113034,27744,1.5337370242214532,16.779857415186886,281.5636148740023,0.0,255.0,154.88769434670917,12.17471746720155,5319.0,0.0,3429,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940504891120158,0.9887543252595156
1038,attr312,43,43,Variable.TYPE_NUM,3468,3468,43,43,0.0,0,False,0.0,0.012399077277970011,27744,1.5824682814302191,17.113302790862505,292.8651324117424,0.0,255.0,155.89836685543165,12.22492333811064,5488.0,0.0,3421,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81431014553775,0.9864475201845444
1038,attr313,126,126,Variable.TYPE_NUM,3468,3468,126,126,0.0,0,False,0.0,0.03633217993079585,27744,10.568627450980392,45.6824565649009,2086.8868378040574,0.0,255.0,18.82109053527623,4.458862840380836,36652.0,0.0,3248,0.0,0,255.0,0.0,0.0,0.0,0.0,82.64999999999964,0.0,4.322458784434037,0.936562860438293
1038,attr314,248,248,Variable.TYPE_NUM,3468,3468,248,248,0.0,0,False,0.0,0.07151095732410612,27744,106.86332179930795,111.87676738291047,12516.41108004986,0.0,255.0,-1.7306811278177099,0.29713721297113715,370602.0,57.0,1489,0.0,0,255.0,0.0,0.0,57.0,250.0,254.0,250.0,1.0469145587016087,0.4293540945790081
1038,attr315,84,84,Variable.TYPE_NUM,3468,3468,84,84,0.0,0,False,0.0,0.02422145328719723,27744,5.4209919261822375,32.47102212281808,1054.3672777005409,0.0,255.0,41.86301550720064,6.4639020172760295,18800.0,0.0,3339,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98986727244325,0.96280276816609
1038,attr316,154,154,Variable.TYPE_NUM,3468,3468,154,154,0.0,0,False,0.0,0.04440599769319493,27744,14.977508650519031,54.13933206031762,2931.067275937335,0.0,255.0,12.301023522845218,3.688176455854265,51942.0,0.0,3138,0.0,0,255.0,0.0,0.0,0.0,0.0,165.9499999999989,0.0,3.6147087825879156,0.9048442906574394
1038,attr317,225,225,Variable.TYPE_NUM,3468,3468,225,225,0.0,0,False,0.0,0.06487889273356401,27744,40.27277970011534,82.02733325392819,6728.4834007509935,0.0,255.0,1.7146344738367696,1.8294003056233805,139666.0,0.0,2580,0.0,0,255.0,0.0,0.0,0.0,6.0,253.0,6.0,2.036793433796507,0.7439446366782007
1038,attr318,252,252,Variable.TYPE_NUM,3468,3468,252,252,0.0,0,False,0.0,0.0726643598615917,27744,119.31314878892734,111.30680596207952,12389.20505348002,0.0,255.0,-1.7912189625704185,0.10057306133683683,413778.0,107.0,1214,0.0,0,255.0,0.0,0.0,107.0,252.0,254.0,252.0,0.9328963914864777,0.3500576701268743
1038,attr319,250,250,Variable.TYPE_NUM,3468,3468,250,250,0.0,0,False,0.0,0.07208765859284891,27744,79.83852364475202,103.78005515543397,10770.299848064918,0.0,255.0,-1.1616052053452368,0.7810666383825672,276880.0,0.0,1806,0.0,0,255.0,0.0,0.0,0.0,191.0,254.0,191.0,1.299874426751824,0.5207612456747405
1038,attr320,181,181,Variable.TYPE_NUM,3468,3468,181,181,0.0,0,False,0.0,0.052191464821222604,27744,19.14532871972318,58.80816258671802,3458.3999868258607,0.0,255.0,8.83661001474356,3.176996400190964,66396.0,0.0,2984,0.0,0,255.0,0.0,0.0,0.0,0.0,197.64999999999964,0.0,3.0716716044752412,0.8604382929642446
1038,attr321,136,136,Variable.TYPE_NUM,3468,3468,136,136,0.0,0,False,0.0,0.0392156862745098,27744,10.820645905420992,45.1399210498133,2037.612472383378,0.0,255.0,18.841347692339287,4.430781359231189,37526.0,0.0,3213,0.0,0,255.0,0.0,0.0,0.0,0.0,85.64999999999964,0.0,4.171647556380977,0.9264705882352942
1038,attr322,250,250,Variable.TYPE_NUM,3468,3468,250,250,0.0,0,False,0.0,0.07208765859284891,27744,79.22145328719724,105.61924738372574,11155.425417904655,0.0,255.0,-1.1856602361329307,0.7908673712709287,274740.0,0.0,1898,0.0,0,255.0,0.0,0.0,0.0,198.0,254.0,198.0,1.3332152213975426,0.5472895040369089
1038,attr323,243,243,Variable.TYPE_NUM,3468,3468,243,243,0.0,0,False,0.0,0.07006920415224914,27744,73.85322952710496,103.1896474654909,10648.103344052293,0.0,255.0,-0.9953869389592995,0.8887735466264352,256123.0,0.0,2032,0.0,0,255.0,0.0,0.0,0.0,170.0,254.0,170.0,1.3972259321120026,0.5859284890426759
1038,attr324,251,251,Variable.TYPE_NUM,3468,3468,251,251,0.0,0,False,0.0,0.0723760092272203,27744,116.11735870818916,111.68195090681316,12472.858158351823,0.0,255.0,-1.785905539041852,0.14222497046944757,402695.0,98.5,1334,0.0,0,255.0,0.0,0.0,98.5,252.0,254.0,252.0,0.9618023708882107,0.3846597462514418
1038,attr325,106,106,Variable.TYPE_NUM,3468,3468,106,106,0.0,0,False,0.0,0.030565167243367934,27744,5.544982698961937,31.801029014934404,1011.3054464086998,0.0,255.0,41.493281716896156,6.377722899065129,19230.0,0.0,3319,0.0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735099772428108,0.957035755478662
1038,attr326,172,172,Variable.TYPE_NUM,3468,3468,172,172,0.0,0,False,0.0,0.049596309111880045,27744,16.666378316032294,55.615752374960756,3093.111912232953,0.0,255.0,10.677190166454102,3.447679526418842,57799.0,0.0,3075,0.0,0,255.0,0.0,0.0,0.0,0.0,175.59999999999854,0.0,3.3370028761114194,0.8866782006920415
1038,attr327,251,251,Variable.TYPE_NUM,3468,3468,251,251,0.0,0,False,0.0,0.0723760092272203,27744,98.53489042675893,109.24292105167027,11934.015799901463,0.0,255.0,-1.5985011773796556,0.4457404163535663,341719.0,33.5,1512,0.0,0,255.0,0.0,0.0,33.5,237.0,254.0,237.0,1.1086724771148004,0.4359861591695502
1038,attr328,165,165,Variable.TYPE_NUM,3468,3468,165,165,0.0,0,False,0.0,0.04757785467128028,27744,15.77277970011534,54.431145726986976,2962.7496251524926,0.0,255.0,11.420073821493995,3.5531176167510337,54700.0,0.0,3109,0.0,0,255.0,0.0,0.0,0.0,0.0,169.0,0.0,3.4509545407895947,0.8964821222606689
